date,destination_id,historical_footfall,accommodation_occupancy,booking_demand,search_demand,event_pressure,holiday_pressure,weather_pressure,traffic_pressure,observed_pressure,source,data_quality,confidence
2023-02-01,lolegaon,19.3,16.5,16.4,20.3,6.3,12.1,67.6,22.0,27.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-01,rishop,15.1,15.6,17.7,14.1,8.4,12.3,72.3,12.1,14.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-01,mirik,30.8,31.2,29.0,29.3,6.7,6.7,71.5,31.5,30.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-02,darjeeling,52.0,46.1,49.3,41.1,9.6,6.1,64.2,54.4,44.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-02,kalimpong,34.6,34.7,35.2,34.2,7.9,5.6,65.7,32.7,34.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-02,lava,18.0,18.2,16.8,14.0,3.4,14.1,68.1,17.3,21.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-02,lolegaon,18.6,19.0,18.0,13.3,4.0,10.6,66.7,22.7,17.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-02,rishop,14.6,12.0,11.1,14.9,4.5,8.5,75.2,17.9,18.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-02,mirik,30.0,27.2,31.4,29.6,9.6,13.0,67.5,28.2,30.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-03,darjeeling,60.1,55.3,62.8,50.5,11.2,28.0,70.5,87.3,55.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-03,kalimpong,43.0,41.1,45.5,39.5,11.9,34.6,64.6,59.4,42.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-03,lava,24.7,20.0,32.9,16.8,12.2,38.9,68.9,42.6,33.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-03,lolegaon,19.0,21.6,24.0,18.2,16.8,26.3,70.9,35.2,26.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-03,rishop,21.1,23.3,30.7,15.3,16.5,27.6,75.0,39.4,28.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-03,mirik,37.9,39.3,46.3,37.1,5.1,33.5,65.3,57.4,42.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-04,darjeeling,66.1,66.0,69.2,58.1,17.2,37.8,69.6,87.0,62.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-04,kalimpong,48.9,44.0,50.5,45.4,15.3,33.5,73.1,62.5,48.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-04,lava,29.7,31.1,37.9,26.3,6.1,35.0,66.2,40.0,33.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-04,lolegaon,22.9,19.4,31.1,24.7,8.9,35.8,64.1,39.1,31.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-04,rishop,24.3,19.3,27.3,19.5,10.3,32.5,74.7,39.4,29.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-04,mirik,43.7,39.4,49.1,35.6,6.7,27.3,73.0,59.0,44.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-05,darjeeling,62.5,59.1,65.3,55.4,13.6,28.3,67.0,88.1,58.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-05,kalimpong,45.3,44.2,46.3,40.5,5.8,33.2,70.1,62.6,44.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-05,lava,22.7,20.0,29.0,16.1,7.7,33.7,65.1,37.8,29.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-05,lolegaon,22.9,21.2,25.5,19.8,15.5,35.8,68.8,40.4,28.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-05,rishop,23.0,22.2,25.5,18.7,5.8,39.9,75.2,33.4,30.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-05,mirik,37.2,37.1,44.4,37.5,13.4,31.3,75.9,52.0,41.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-06,darjeeling,52.2,52.3,47.0,47.8,7.3,10.4,71.8,54.9,45.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-06,kalimpong,35.4,35.1,30.3,26.2,2.2,8.0,72.1,36.1,33.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-06,lava,19.4,20.8,15.8,15.5,4.2,14.4,72.7,16.4,22.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-06,lolegaon,19.5,21.4,14.1,14.2,2.8,5.3,71.2,21.2,18.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-06,rishop,12.8,14.0,11.0,8.6,3.7,13.6,64.7,14.3,15.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-06,mirik,30.4,27.1,28.8,28.5,4.6,8.0,65.7,31.5,32.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-07,darjeeling,47.6,43.1,40.3,46.4,9.0,14.1,71.5,51.1,35.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-07,kalimpong,38.3,37.4,37.5,31.9,5.3,6.5,68.5,40.2,34.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-07,lava,19.0,20.7,15.9,18.8,8.4,14.1,70.7,23.0,21.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-07,lolegaon,15.8,12.5,15.7,18.1,8.8,5.9,72.7,14.4,18.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-07,rishop,14.4,14.9,14.1,16.4,3.5,12.6,72.7,15.9,15.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-07,mirik,27.6,29.6,21.5,28.7,9.7,6.2,76.0,27.8,28.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-08,darjeeling,47.8,45.8,41.6,46.2,6.4,12.8,68.6,52.2,40.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-08,kalimpong,35.3,33.2,29.3,35.9,5.8,13.4,75.0,34.6,34.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-08,lava,18.6,18.0,14.9,12.8,4.1,14.3,70.9,18.3,21.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-08,lolegaon,16.8,18.5,15.5,16.3,7.5,7.6,73.9,21.3,23.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-08,rishop,17.0,15.9,13.0,17.9,3.4,12.2,69.9,20.6,17.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-08,mirik,25.7,20.4,26.4,27.1,7.3,12.6,68.9,29.2,26.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-09,darjeeling,47.7,46.5,40.0,42.0,5.0,11.2,72.0,52.8,38.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-09,kalimpong,31.7,30.2,25.3,28.2,4.2,14.8,64.2,35.1,29.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-09,lava,20.4,21.6,22.0,14.0,2.8,6.5,66.3,20.5,22.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-09,lolegaon,16.9,14.9,14.8,15.5,9.9,7.3,72.2,20.5,19.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-09,rishop,17.1,18.9,17.8,11.0,5.0,10.5,64.7,13.4,20.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-09,mirik,28.3,28.9,26.6,28.5,2.8,10.3,64.5,26.2,29.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-10,darjeeling,61.2,60.6,64.1,49.3,6.0,38.9,74.8,85.3,62.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-10,kalimpong,40.9,42.1,46.3,38.5,14.3,31.0,64.9,55.7,43.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-10,lava,21.4,22.8,26.8,22.8,9.3,36.3,65.7,40.6,29.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-10,lolegaon,24.4,19.4,29.9,24.9,9.4,36.5,75.5,38.1,28.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-10,rishop,21.4,16.4,25.9,23.8,11.4,30.3,75.3,35.1,27.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-10,mirik,31.9,30.9,39.7,30.2,6.1,27.3,72.5,49.8,33.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-11,darjeeling,69.3,63.7,68.6,56.0,9.0,30.4,67.2,89.5,60.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-11,kalimpong,49.6,45.9,49.8,42.2,6.2,34.0,67.9,64.7,48.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-11,lava,25.7,23.3,28.3,26.6,16.8,39.7,70.9,37.2,31.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-11,lolegaon,23.2,21.8,25.9,19.8,10.5,32.3,64.9,36.1,29.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-11,rishop,21.2,20.9,28.3,15.6,6.4,29.6,75.4,34.2,25.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-11,mirik,39.6,35.9,47.0,38.4,17.7,27.0,67.8,58.5,39.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-12,darjeeling,61.0,55.9,67.8,58.4,8.8,35.4,69.9,85.3,57.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-12,kalimpong,47.9,44.2,49.0,42.8,12.7,33.2,72.2,64.6,49.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-12,lava,28.4,26.4,35.8,24.4,8.8,35.4,73.8,44.2,32.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-12,lolegaon,23.8,20.3,31.2,23.1,15.3,26.1,75.9,38.3,32.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-12,rishop,20.6,19.4,30.3,20.0,12.1,36.9,68.3,38.3,27.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-12,mirik,34.9,35.0,41.4,29.3,13.4,25.7,75.8,52.5,38.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-13,darjeeling,48.9,48.0,48.7,42.3,2.1,7.6,70.1,53.1,39.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-13,kalimpong,34.8,31.8,34.2,31.5,6.0,8.4,64.3,32.1,29.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-13,lava,18.6,21.2,14.0,20.8,3.1,8.1,69.5,16.6,18.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-13,lolegaon,17.2,17.7,14.4,13.1,8.5,6.2,74.2,19.1,20.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-13,rishop,17.2,13.5,19.7,12.6,3.4,6.6,70.7,21.0,20.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-13,mirik,26.6,26.1,23.9,18.7,6.9,7.0,71.1,26.3,28.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-14,darjeeling,51.0,45.6,48.9,48.0,2.5,6.0,74.5,52.4,41.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-14,kalimpong,33.5,34.4,31.0,30.9,6.8,11.1,71.0,32.9,33.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-14,lava,21.6,21.2,22.4,21.1,4.4,11.1,65.0,18.2,24.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-14,lolegaon,15.4,16.0,14.3,12.7,3.1,8.8,66.2,17.7,19.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-14,rishop,17.4,17.5,20.0,15.9,5.9,6.4,67.8,17.1,22.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-14,mirik,25.4,21.0,25.9,27.0,6.0,9.9,72.2,25.5,26.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-15,darjeeling,52.0,48.8,44.5,41.1,8.1,7.9,67.3,56.2,43.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-15,kalimpong,36.9,36.8,34.3,28.6,2.9,12.8,73.9,35.9,35.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-15,lava,21.5,16.5,21.5,19.4,9.9,6.0,74.0,23.1,20.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-15,lolegaon,17.2,15.0,18.4,14.5,10.0,12.8,66.8,20.4,29.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-15,rishop,16.6,14.4,17.0,15.9,3.3,6.4,66.5,14.6,20.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-15,mirik,27.3,26.0,23.7,26.1,4.3,7.7,74.3,31.6,28.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-16,darjeeling,50.9,44.6,50.5,47.6,9.4,14.9,74.4,51.9,45.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-16,kalimpong,36.7,37.1,35.9,34.1,5.9,10.8,67.2,36.1,32.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-16,lava,18.9,18.8,20.4,12.6,6.1,7.8,75.2,18.1,23.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-16,lolegaon,14.1,15.4,14.8,14.7,5.7,11.6,68.3,12.1,17.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-16,rishop,16.2,13.0,14.3,11.4,4.1,13.3,68.1,17.3,16.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-16,mirik,27.7,27.5,21.9,20.4,8.3,9.6,65.5,30.9,25.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-17,darjeeling,58.2,50.7,65.2,48.2,14.0,27.0,71.8,79.3,55.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-17,kalimpong,43.3,38.7,46.8,42.1,7.2,30.9,67.7,62.0,42.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-17,lava,21.3,21.3,29.2,13.8,11.2,27.0,66.7,38.1,31.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-17,lolegaon,23.3,25.8,28.8,16.8,5.9,30.7,72.8,34.9,29.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-17,rishop,18.2,20.2,21.8,18.8,14.8,27.0,75.9,30.5,27.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-17,mirik,35.9,33.3,42.8,32.9,7.0,31.2,72.2,54.8,39.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-18,darjeeling,64.7,57.6,69.5,57.8,10.0,39.4,67.8,85.3,58.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-18,kalimpong,49.6,47.4,54.5,46.4,14.0,37.7,71.9,64.1,50.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-18,lava,27.3,25.7,35.1,22.0,5.7,38.5,75.5,41.0,35.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-18,lolegaon,25.3,24.0,35.1,27.1,17.1,27.0,74.3,40.1,34.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-18,rishop,22.1,22.2,30.4,24.0,15.0,25.3,64.8,34.3,30.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-18,mirik,42.8,40.3,48.4,37.7,10.4,35.5,65.0,57.7,43.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-19,darjeeling,63.9,58.3,65.3,56.3,7.6,37.1,70.4,86.5,55.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-19,kalimpong,47.0,40.7,52.8,43.7,16.0,25.9,65.0,63.0,42.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-19,lava,24.9,24.3,29.4,24.3,14.6,26.8,72.5,40.9,34.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-19,lolegaon,23.0,23.9,30.9,16.9,6.7,36.7,67.2,41.0,35.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-19,rishop,23.2,18.0,31.8,18.1,5.8,35.7,70.9,33.6,27.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-19,mirik,37.8,36.1,41.7,30.8,6.3,33.6,72.7,51.3,40.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-20,darjeeling,49.7,43.1,48.6,41.2,5.8,8.8,65.8,57.2,43.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-20,kalimpong,38.1,37.7,34.4,31.7,5.3,12.2,67.3,34.6,31.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-20,lava,18.3,17.2,20.1,12.9,8.4,14.8,75.4,15.3,20.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-20,lolegaon,20.0,17.4,18.8,12.7,3.6,10.6,67.6,20.9,21.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-20,rishop,15.7,15.5,14.4,16.5,3.6,14.0,73.1,14.3,22.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-20,mirik,26.9,24.1,27.5,27.4,9.6,5.0,71.9,30.2,27.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-21,darjeeling,51.2,45.0,47.3,42.4,69.9,5.6,76.0,56.8,53.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-21,kalimpong,38.0,35.9,36.6,32.2,73.8,5.8,65.1,35.0,42.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-21,lava,21.4,16.7,20.2,18.2,3.9,7.6,67.8,23.4,20.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-21,lolegaon,16.3,13.5,11.6,11.4,6.7,6.6,66.0,17.0,14.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-21,rishop,15.3,14.7,17.8,10.5,4.1,6.2,65.9,17.5,20.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-21,mirik,25.6,26.8,22.2,18.4,68.8,10.1,72.1,24.4,28.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-22,darjeeling,53.0,46.1,48.0,46.2,8.0,7.5,69.5,59.3,44.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-22,kalimpong,37.5,39.1,31.5,36.2,5.0,11.3,71.7,38.2,34.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-22,lava,17.5,19.0,12.3,11.0,9.2,9.4,65.5,21.4,21.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-22,lolegaon,14.4,13.2,10.6,13.4,8.6,8.9,64.4,17.3,16.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-22,rishop,13.7,10.6,10.1,9.9,9.1,5.3,71.4,12.8,16.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-22,mirik,29.2,23.9,25.1,22.1,3.6,13.8,70.3,30.3,29.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-23,darjeeling,51.7,51.0,51.5,48.3,4.9,10.4,69.8,58.9,43.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-23,kalimpong,33.0,29.6,28.1,33.0,8.2,5.6,75.9,34.0,30.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-23,lava,21.1,23.8,23.2,14.6,7.3,7.7,73.8,24.1,31.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-23,lolegaon,15.6,17.4,16.7,12.3,8.7,13.5,66.1,17.5,22.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-23,rishop,18.1,18.6,20.0,11.2,7.6,14.5,70.8,18.5,24.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-23,mirik,31.5,29.5,27.5,27.6,2.7,7.3,66.6,31.3,34.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-24,darjeeling,55.1,55.1,56.3,44.8,14.3,38.8,74.1,77.7,56.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-24,kalimpong,45.1,44.6,52.3,43.3,17.5,30.6,75.3,61.0,47.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-24,lava,20.4,17.6,23.9,14.5,17.3,36.9,75.5,37.2,31.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-24,lolegaon,22.5,24.6,31.0,17.0,12.7,27.6,67.7,39.0,35.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-24,rishop,16.9,17.7,27.1,19.4,10.1,39.9,75.6,28.7,24.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-24,mirik,38.1,33.6,43.6,37.9,6.8,36.2,66.9,57.5,37.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-25,darjeeling,65.3,64.5,64.8,59.6,13.3,38.3,69.4,86.8,60.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-25,kalimpong,47.5,41.5,47.7,40.7,14.5,39.5,74.6,63.8,47.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-25,lava,26.4,25.2,29.1,23.0,16.2,34.8,72.2,37.7,36.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-25,lolegaon,23.2,20.4,33.0,16.2,7.2,30.6,72.8,38.4,31.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-25,rishop,25.8,21.0,32.5,23.8,11.3,25.5,75.3,36.1,31.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-25,mirik,38.0,33.4,40.5,35.4,14.4,35.9,67.2,51.8,39.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-26,darjeeling,61.3,54.0,65.0,57.3,7.0,30.4,69.1,83.3,54.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-26,kalimpong,43.6,37.2,45.5,36.3,6.1,37.7,67.7,59.8,40.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-26,lava,25.1,24.9,27.8,22.5,7.4,38.3,68.4,39.0,31.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-26,lolegaon,20.9,17.8,23.7,20.9,13.7,26.3,68.1,36.7,30.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-26,rishop,24.5,23.7,31.0,25.0,15.6,31.3,70.4,40.8,27.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-26,mirik,37.6,32.0,45.8,35.2,11.5,38.5,73.6,54.7,42.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-27,darjeeling,50.4,44.3,48.4,41.1,9.9,14.7,73.7,51.4,37.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-27,kalimpong,34.7,36.6,32.9,33.9,4.1,14.1,75.0,31.7,36.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-27,lava,18.4,16.5,15.5,14.0,5.7,13.7,73.4,19.8,18.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-27,lolegaon,17.0,13.2,16.3,17.5,9.5,14.2,70.8,14.6,20.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-27,rishop,14.5,13.9,12.1,11.9,5.1,9.9,71.3,11.8,17.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-27,mirik,29.6,29.4,23.5,29.9,4.7,7.4,72.9,32.9,30.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-28,darjeeling,52.4,45.4,50.7,44.1,4.2,9.9,72.4,53.1,44.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-28,kalimpong,38.5,35.7,38.0,31.6,5.3,11.5,66.3,36.0,32.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-28,lava,21.5,22.1,21.9,22.6,8.6,10.2,65.9,19.5,22.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-28,lolegaon,20.1,21.9,14.7,14.6,8.7,13.4,67.0,19.7,21.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-28,rishop,18.9,19.4,15.6,19.9,6.0,11.4,65.5,14.8,18.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-02-28,mirik,26.5,27.9,25.1,21.8,3.3,13.9,73.0,28.6,29.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-01,darjeeling,63.6,58.9,55.8,56.7,9.7,13.6,71.8,68.3,51.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-01,kalimpong,42.8,42.5,41.5,32.8,9.3,11.5,71.2,38.0,39.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-01,lava,23.5,24.5,20.1,25.4,7.1,9.2,68.5,21.3,24.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-01,lolegaon,24.3,25.4,21.5,17.4,6.1,11.6,74.1,22.1,27.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-01,rishop,22.0,21.6,18.6,15.4,2.5,14.9,71.7,23.7,23.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-01,mirik,40.5,36.5,34.5,38.3,9.2,13.1,73.6,39.2,39.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-02,darjeeling,66.2,63.7,62.7,59.8,10.0,7.6,69.0,68.4,57.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-02,kalimpong,46.7,41.4,44.8,38.3,6.3,12.8,74.9,46.6,40.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-02,lava,25.3,26.5,26.0,26.0,3.4,6.0,65.5,21.9,26.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-02,lolegaon,20.9,21.1,17.9,14.3,4.8,12.4,67.7,22.9,18.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-02,rishop,19.8,16.7,16.6,20.9,5.8,13.7,71.0,22.8,26.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-02,mirik,37.8,38.5,33.8,31.2,2.4,13.5,65.6,33.8,34.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-03,darjeeling,73.5,69.6,78.9,64.3,9.1,35.7,73.3,96.4,65.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-03,kalimpong,54.1,46.9,56.0,50.2,7.2,36.5,69.9,71.6,49.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-03,lava,26.3,25.6,33.3,22.2,17.5,30.7,64.5,37.9,31.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-03,lolegaon,25.4,26.5,28.9,24.1,13.1,28.7,72.3,38.4,32.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-03,rishop,21.9,19.7,28.9,15.9,15.7,29.5,67.5,37.9,27.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-03,mirik,46.5,47.7,49.5,44.9,9.7,27.8,75.4,63.8,45.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-04,darjeeling,82.4,75.3,85.6,68.8,14.5,33.8,66.0,100.0,69.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-04,kalimpong,62.8,57.1,66.1,50.7,17.9,34.9,71.8,72.9,55.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-04,lava,34.5,31.8,38.8,30.8,11.2,27.3,72.3,47.4,36.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-04,lolegaon,31.2,27.5,37.5,23.8,15.8,26.6,72.6,40.9,37.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-04,rishop,25.3,20.6,28.9,19.3,8.4,32.8,66.4,40.1,29.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-04,mirik,49.8,44.5,57.3,42.1,5.0,35.1,74.9,65.8,48.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-05,darjeeling,79.8,72.2,78.1,70.3,14.4,26.5,67.1,100.0,69.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-03-05,kalimpong,56.4,49.8,57.3,45.0,8.8,37.0,67.8,73.3,51.2,SYNTHETIC_GENERATOR,HIGH,0.92
